"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","British Columbia","2016A000259","Bachelor's","Median age at graduation","Years","308","units ","0","v88837468","11.2.11","25","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Married or living common law","Percent","239","units ","0","v88837469","11.2.12","31","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","With dependent children","Percent","239","units ","0","v88837470","11.2.13","13","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88837471","11.2.14","56","","","","0"
"2000","British Columbia","2016A000259","Master's","Number of graduates","Number","223","units ","0","v88837472","11.3.1","600","","","","0"
"2000","British Columbia","2016A000259","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88837473","11.3.2","22800","","","","0"
"2000","British Columbia","2016A000259","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837474","11.3.3","44","","","","0"
"2000","British Columbia","2016A000259","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88837475","11.3.4","12300","","","","0"
"2000","British Columbia","2016A000259","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837476","11.3.5","30","","","","0"
"2000","British Columbia","2016A000259","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837477","11.3.6","46","","","","0"
"2000","British Columbia","2016A000259","Master's","Employed at time of interview ","Percent","239","units ","0","v88837478","11.3.7","90","","","","0"
"2000","British Columbia","2016A000259","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837479","11.3.8","","x","","","0"
"2000","British Columbia","2016A000259","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837480","11.3.9","45900","","","","0"
"2000","British Columbia","2016A000259","Master's","Average age at graduation","Years","308","units ","0","v88837481","11.3.10","31","","","","0"
"2000","British Columbia","2016A000259","Master's","Median age at graduation","Years","308","units ","0","v88837482","11.3.11","29","","","","0"
"2000","British Columbia","2016A000259","Master's","Married or living common law","Percent","239","units ","0","v88837483","11.3.12","57","","","","0"
"2000","British Columbia","2016A000259","Master's","With dependent children","Percent","239","units ","0","v88837484","11.3.13","31","","","","0"
"2000","British Columbia","2016A000259","Master's","With previous postsecondary education","Percent","239","units ","0","v88837485","11.3.14","99","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Number of graduates","Number","223","units ","0","v88837486","11.4.1","100","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88837487","11.4.2","21100","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837488","11.4.3","33","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88837489","11.4.4","12800","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837490","11.4.5","22","E","","","0"
"2000","British Columbia","2016A000259","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837491","11.4.6","40","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88837492","11.4.7","89","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88837493","11.4.8","","..","","","0"
"2000","British Columbia","2016A000259","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837494","11.4.9","43800","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Average age at graduation","Years","308","units ","0","v88837495","11.4.10","35","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Median age at graduation","Years","308","units ","0","v88837496","11.4.11","34","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Married or living common law","Percent","239","units ","0","v88837497","11.4.12","67","","","","0"
"2000","British Columbia","2016A000259","Doctorate","With dependent children","Percent","239","units ","0","v88837498","11.4.13","25","","","","0"
"2000","British Columbia","2016A000259","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88837499","11.4.14","100","","","","0"
"2000","United States","","College","Number of graduates","Number","223","units ","0","v88837500","12.1.1","100","E","","t","0"
"2000","United States","","College","Average debt owed at graduation","Dollars","81","units ","0","v88837501","12.1.2","11100","E","","t","0"
"2000","United States","","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837502","12.1.3","","x","","t","0"
"2000","United States","","College","Average debt owed at time of interview","Dollars","81","units ","0","v88837503","12.1.4","","F","","t","0"
"2000","United States","","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837504","12.1.5","","..","","t","0"
"2000","United States","","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837505","12.1.6","","F","","t","0"
"2000","United States","","College","Employed at time of interview ","Percent","239","units ","0","v88837506","12.1.7","72","E","","t","0"
"2000","United States","","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88837507","12.1.8","","x","","t","0"
"2000","United States","","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837508","12.1.9","42200","","","t","0"
"2000","United States","","College","Average age at graduation","Years","308","units ","0","v88837509","12.1.10","24","","","t","0"
"2000","United States","","College","Median age at graduation","Years","308","units ","0","v88837510","12.1.11","22","","","t","0"
"2000","United States","","College","Married or living common law","Percent","239","units ","0","v88837511","12.1.12","","F","","t","0"
"2000","United States","","College","With dependent children","Percent","239","units ","0","v88837512","12.1.13","","x","","t","0"
"2000","United States","","College","With previous postsecondary education","Percent","239","units ","0","v88837513","12.1.14","","F","","t","0"
"2000","United States","","Bachelor's","Number of graduates","Number","223","units ","0","v88837514","12.2.1","800","","","t","0"
"2000","United States","","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88837515","12.2.2","18400","","","t","0"
"2000","United States","","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837516","12.2.3","31","E","","t","0"
"2000","United States","","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88837517","12.2.4","8700","","","t","0"
"2000","United States","","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837518","12.2.5","","F","","t","0"
"2000","United States","","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837519","12.2.6","52","","","t","0"
"2000","United States","","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88837520","12.2.7","90","","","t","0"
"2000","United States","","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837521","12.2.8","","x","","t","0"
"2000","United States","","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837522","12.2.9","48400","","","t","0"
"2000","United States","","Bachelor's","Average age at graduation","Years","308","units ","0","v88837523","12.2.10","25","","","t","0"
"2000","United States","","Bachelor's","Median age at graduation","Years","308","units ","0","v88837524","12.2.11","24","","","t","0"
"2000","United States","","Bachelor's","Married or living common law","Percent","239","units ","0","v88837525","12.2.12","28","E","","t","0"
"2000","United States","","Bachelor's","With dependent children","Percent","239","units ","0","v88837526","12.2.13","","F","","t","0"
"2000","United States","","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88837527","12.2.14","55","","","t","0"
"2000","United States","","Master's","Number of graduates","Number","223","units ","0","v88837528","12.3.1","200","","","t","0"
"2000","United States","","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88837529","12.3.2","22000","","","t","0"
"2000","United States","","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837530","12.3.3","29","E","","t","0"
"2000","United States","","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88837531","12.3.4","11700","","","t","0"
"2000","United States","","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837532","12.3.5","24","E","","t","0"
"2000","United States","","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837533","12.3.6","47","","","t","0"
"2000","United States","","Master's","Employed at time of interview ","Percent","239","units ","0","v88837534","12.3.7","88","","","t","0"
"2000","United States","","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837535","12.3.8","","x","","t","0"
"2000","United States","","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837536","12.3.9","49700","","","t","0"
"2000","United States","","Master's","Average age at graduation","Years","308","units ","0","v88837537","12.3.10","29","","","t","0"
"2000","United States","","Master's","Median age at graduation","Years","308","units ","0","v88837538","12.3.11","28","","","t","0"
"2000","United States","","Master's","Married or living common law","Percent","239","units ","0","v88837539","12.3.12","49","","","t","0"
"2000","United States","","Master's","With dependent children","Percent","239","units ","0","v88837540","12.3.13","","x","","t","0"
"2000","United States","","Master's","With previous postsecondary education","Percent","239","units ","0","v88837541","12.3.14","100","","","t","0"
"2000","United States","","Doctorate","Number of graduates","Number","223","units ","0","v88837542","12.4.1","200","","","t","0"
"2000","United States","","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88837543","12.4.2","17000","","","t","0"
"2000","United States","","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837544","12.4.3","22","","","t","0"
"2000","United States","","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88837545","12.4.4","8200","","","t","0"
"2000","United States","","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837546","12.4.5","10","E","","t","0"
"2000","United States","","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837547","12.4.6","52","","","t","0"
"2000","United States","","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88837548","12.4.7","93","","","t","0"
"2000","United States","","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88837549","12.4.8","","x","","t","0"
"2000","United States","","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837550","12.4.9","56600","","","t","0"
"2000","United States","","Doctorate","Average age at graduation","Years","308","units ","0","v88837551","12.4.10","31","","","t","0"
"2000","United States","","Doctorate","Median age at graduation","Years","308","units ","0","v88837552","12.4.11","30","","","t","0"
"2000","United States","","Doctorate","Married or living common law","Percent","239","units ","0","v88837553","12.4.12","62","","","t","0"
"2000","United States","","Doctorate","With dependent children","Percent","239","units ","0","v88837554","12.4.13","24","","","t","0"
"2000","United States","","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88837555","12.4.14","100","","","t","0"
"2005","Canada","2016A000011124","College","Number of graduates","Number","223","units ","0","v88836884","1.1.1","24400","","","","0"
"2005","Canada","2016A000011124","College","Average debt owed at graduation","Dollars","81","units ","0","v88836885","1.1.2","12800","","","","0"
"2005","Canada","2016A000011124","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836886","1.1.3","12","","","","0"
"2005","Canada","2016A000011124","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836887","1.1.4","8600","","","","0"
"2005","Canada","2016A000011124","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836888","1.1.5","9","","","","0"
"2005","Canada","2016A000011124","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836889","1.1.6","33","","","","0"
"2005","Canada","2016A000011124","College","Employed at time of interview ","Percent","239","units ","0","v88836890","1.1.7","90","","","","0"
"2005","Canada","2016A000011124","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88836891","1.1.8","1","E","","","0"
"2005","Canada","2016A000011124","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836892","1.1.9","30300","","","","0"
"2005","Canada","2016A000011124","College","Average age at graduation","Years","308","units ","0","v88836893","1.1.10","26","","","","0"
"2005","Canada","2016A000011124","College","Median age at graduation","Years","308","units ","0","v88836894","1.1.11","24","","","","0"
"2005","Canada","2016A000011124","College","Married or living common law","Percent","239","units ","0","v88836895","1.1.12","39","","","","0"
"2005","Canada","2016A000011124","College","With dependent children","Percent","239","units ","0","v88836896","1.1.13","30","","","","0"
"2005","Canada","2016A000011124","College","With previous postsecondary education","Percent","239","units ","0","v88836897","1.1.14","52","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Number of graduates","Number","223","units ","0","v88836898","1.2.1","40300","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88836899","1.2.2","19600","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836900","1.2.3","32","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88836901","1.2.4","11900","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836902","1.2.5","22","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836903","1.2.6","39","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88836904","1.2.7","91","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836905","1.2.8","","F","","","0"
"2005","Canada","2016A000011124","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836906","1.2.9","39600","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Average age at graduation","Years","308","units ","0","v88836907","1.2.10","26","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Median age at graduation","Years","308","units ","0","v88836908","1.2.11","24","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Married or living common law","Percent","239","units ","0","v88836909","1.2.12","41","","","","0"
"2005","Canada","2016A000011124","Bachelor's","With dependent children","Percent","239","units ","0","v88836910","1.2.13","20","","","","0"
"2005","Canada","2016A000011124","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88836911","1.2.14","59","","","","0"
"2005","Canada","2016A000011124","Master's","Number of graduates","Number","223","units ","0","v88836912","1.3.1","8400","","","","0"
"2005","Canada","2016A000011124","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88836913","1.3.2","19000","","","","0"
"2005","Canada","2016A000011124","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836914","1.3.3","27","","","","0"
"2005","Canada","2016A000011124","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88836915","1.3.4","10700","","","","0"
"2005","Canada","2016A000011124","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836916","1.3.5","20","","","","0"
"2005","Canada","2016A000011124","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836917","1.3.6","43","","","","0"
"2005","Canada","2016A000011124","Master's","Employed at time of interview ","Percent","239","units ","0","v88836918","1.3.7","92","","","","0"
"2005","Canada","2016A000011124","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836919","1.3.8","","F","","","0"
"2005","Canada","2016A000011124","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836920","1.3.9","46800","","","","0"
"2005","Canada","2016A000011124","Master's","Average age at graduation","Years","308","units ","0","v88836921","1.3.10","29","","","","0"
"2005","Canada","2016A000011124","Master's","Median age at graduation","Years","308","units ","0","v88836922","1.3.11","28","","","","0"
"2005","Canada","2016A000011124","Master's","Married or living common law","Percent","239","units ","0","v88836923","1.3.12","56","","","","0"
"2005","Canada","2016A000011124","Master's","With dependent children","Percent","239","units ","0","v88836924","1.3.13","28","","","","0"
"2005","Canada","2016A000011124","Master's","With previous postsecondary education","Percent","239","units ","0","v88836925","1.3.14","98","","","","0"
"2005","Canada","2016A000011124","Doctorate","Number of graduates","Number","223","units ","0","v88836926","1.4.1","1000","","","","0"
"2005","Canada","2016A000011124","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88836927","1.4.2","23200","","","","0"
"2005","Canada","2016A000011124","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836928","1.4.3","36","","","","0"
"2005","Canada","2016A000011124","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88836929","1.4.4","13800","","","","0"
"2005","Canada","2016A000011124","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836930","1.4.5","27","","","","0"
"2005","Canada","2016A000011124","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836931","1.4.6","41","","","","0"
"2005","Canada","2016A000011124","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88836932","1.4.7","91","","","","0"
"2005","Canada","2016A000011124","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88836933","1.4.8","1","E","","","0"
"2005","Canada","2016A000011124","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836934","1.4.9","55400","","","","0"
"2005","Canada","2016A000011124","Doctorate","Average age at graduation","Years","308","units ","0","v88836935","1.4.10","34","","","","0"
"2005","Canada","2016A000011124","Doctorate","Median age at graduation","Years","308","units ","0","v88836936","1.4.11","33","","","","0"
"2005","Canada","2016A000011124","Doctorate","Married or living common law","Percent","239","units ","0","v88836937","1.4.12","72","","","","0"
"2005","Canada","2016A000011124","Doctorate","With dependent children","Percent","239","units ","0","v88836938","1.4.13","48","","","","0"
"2005","Canada","2016A000011124","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88836939","1.4.14","100","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Number of graduates","Number","223","units ","0","v88836940","2.1.1","300","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Average debt owed at graduation","Dollars","81","units ","0","v88836941","2.1.2","17200","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836942","2.1.3","21","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836943","2.1.4","13000","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836944","2.1.5","13","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836945","2.1.6","24","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Employed at time of interview ","Percent","239","units ","0","v88836946","2.1.7","82","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88836947","2.1.8","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836948","2.1.9","31100","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Average age at graduation","Years","308","units ","0","v88836949","2.1.10","25","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Median age at graduation","Years","308","units ","0","v88836950","2.1.11","23","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Married or living common law","Percent","239","units ","0","v88836951","2.1.12","32","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","With dependent children","Percent","239","units ","0","v88836952","2.1.13","27","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","With previous postsecondary education","Percent","239","units ","0","v88836953","2.1.14","53","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Number of graduates","Number","223","units ","0","v88836954","2.2.1","900","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88836955","2.2.2","28700","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836956","2.2.3","63","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88836957","2.2.4","20400","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836958","2.2.5","50","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836959","2.2.6","29","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88836960","2.2.7","86","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836961","2.2.8","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836962","2.2.9","36900","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Average age at graduation","Years","308","units ","0","v88836963","2.2.10","25","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Median age at graduation","Years","308","units ","0","v88836964","2.2.11","24","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Married or living common law","Percent","239","units ","0","v88836965","2.2.12","41","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","With dependent children","Percent","239","units ","0","v88836966","2.2.13","18","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88836967","2.2.14","53","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Number of graduates","Number","223","units ","0","v88836968","2.3.1","100","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88836969","2.3.2","22400","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836970","2.3.3","38","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88836971","2.3.4","12000","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836972","2.3.5","22","E","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836973","2.3.6","46","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Employed at time of interview ","Percent","239","units ","0","v88836974","2.3.7","87","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836975","2.3.8","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836976","2.3.9","47100","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Average age at graduation","Years","308","units ","0","v88836977","2.3.10","29","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Median age at graduation","Years","308","units ","0","v88836978","2.3.11","27","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Married or living common law","Percent","239","units ","0","v88836979","2.3.12","56","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","With dependent children","Percent","239","units ","0","v88836980","2.3.13","25","E","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","With previous postsecondary education","Percent","239","units ","0","v88836981","2.3.14","100","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Number of graduates","Number","223","units ","0","v88836982","2.4.1","0","E","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88836983","2.4.2","18500","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836984","2.4.3","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88836985","2.4.4","12900","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836986","2.4.5","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836987","2.4.6","31","E","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88836988","2.4.7","89","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88836989","2.4.8","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836990","2.4.9","54900","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Average age at graduation","Years","308","units ","0","v88836991","2.4.10","32","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Median age at graduation","Years","308","units ","0","v88836992","2.4.11","32","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","Married or living common law","Percent","239","units ","0","v88836993","2.4.12","70","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","With dependent children","Percent","239","units ","0","v88836994","2.4.13","","x","","","0"
"2005","Newfoundland and Labrador","2016A000210","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88836995","2.4.14","100","","","","0"
"2005","Prince Edward Island","2016A000211","College","Number of graduates","Number","223","units ","0","v88836996","3.1.1","200","","","","0"
"2005","Prince Edward Island","2016A000211","College","Average debt owed at graduation","Dollars","81","units ","0","v88836997","3.1.2","15100","","","","0"
"2005","Prince Edward Island","2016A000211","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836998","3.1.3","","F","","","0"
"2005","Prince Edward Island","2016A000211","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836999","3.1.4","11000","","","","0"
"2005","Prince Edward Island","2016A000211","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837000","3.1.5","9","E","","","0"
"2005","Prince Edward Island","2016A000211","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837001","3.1.6","31","E","","","0"
"2005","Prince Edward Island","2016A000211","College","Employed at time of interview ","Percent","239","units ","0","v88837002","3.1.7","87","","","","0"
"2005","Prince Edward Island","2016A000211","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88837003","3.1.8","","..","","","0"
"2005","Prince Edward Island","2016A000211","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837004","3.1.9","27600","","","","0"
"2005","Prince Edward Island","2016A000211","College","Average age at graduation","Years","308","units ","0","v88837005","3.1.10","25","","","","0"
"2005","Prince Edward Island","2016A000211","College","Median age at graduation","Years","308","units ","0","v88837006","3.1.11","23","","","","0"
"2005","Prince Edward Island","2016A000211","College","Married or living common law","Percent","239","units ","0","v88837007","3.1.12","30","","","","0"
"2005","Prince Edward Island","2016A000211","College","With dependent children","Percent","239","units ","0","v88837008","3.1.13","28","","","","0"
"2005","Prince Edward Island","2016A000211","College","With previous postsecondary education","Percent","239","units ","0","v88837009","3.1.14","50","","","","0"
"2005","Prince Edward Island","2016A000211","Bachelor's","Number of graduates","Number","223","units ","0","v88837010","3.2.1","300","E","","","0"
"2005","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88837011","3.2.2","29200","","","","0"
"2005","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837012","3.2.3","57","","","","0"
"2005","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88837013","3.2.4","17600","","","","0"
"2005","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837014","3.2.5","20","E","","","0"
