Datetime,MAX_TEMP,MIN_TEMP,MEAN_TEMP,HDD,CDD,RAIN_MM,PRECIP_MM,SNOW_CM
2018-03-18,10.5,-6.5,1.43,16.57,0.0,0.0,0.0,0.0
2018-03-19,2.5,-8.5,-3.2,21.2,0.0,0.0,0.0,0.0
2018-03-20,3.5,-8.5,-2.1,20.1,0.0,0.0,0.0,0.0
2018-03-21,6.6,-5.5,1.0,17.0,0.0,0.0,0.0,0.0
2018-03-22,5.6,-5.0,0.77,17.23,0.0,0.0,0.0,0.0
2018-03-23,5.5,-5.0,0.6,17.4,0.0,0.0,0.0,0.0
2018-03-24,3.1,-6.0,-0.93,18.93,0.0,0.0,0.0,0.0
2018-03-25,4.5,-8.5,-2.0,20.0,0.0,0.0,0.0,0.0
2018-03-26,9.0,-3.5,3.33,14.67,0.0,0.0,0.0,0.0
2018-03-27,7.4,2.0,4.57,13.43,0.0,1.9,4.07,0.0
2018-03-28,11.0,0.9,5.37,12.63,0.0,0.0,0.0,0.0
2018-03-29,7.4,-1.0,4.4,13.6,0.0,7.7,15.5,0.5
2018-03-30,5.8,0.1,2.97,15.03,0.0,0.0,0.1,0.5
2018-03-31,9.0,-4.0,3.6,14.4,0.0,2.7,3.77,0.0
2018-04-01,4.5,-4.0,0.57,17.43,0.0,0.0,0.07,0.0
2018-04-02,7.5,-5.5,1.93,16.07,0.0,0.0,0.0,0.0
2018-04-03,5.1,0.0,3.27,14.73,0.0,12.5,21.1,0.0
2018-04-04,5.7,-3.2,1.27,16.73,0.0,0.0,3.5,0.0
2018-04-05,2.9,-7.0,-1.17,19.17,0.0,0.0,0.13,0.0
2018-04-06,5.4,-4.5,1.03,16.97,0.0,0.0,1.67,0.0
2018-04-07,2.0,-6.0,-1.77,19.77,0.0,0.0,0.0,0.0
2018-04-08,2.7,-5.5,-1.0,19.0,0.0,0.0,0.0,0.0
2018-04-09,5.0,-5.0,-0.15,18.15,0.0,0.0,0.0,0.0
2018-04-10,5.8,-4.0,1.73,16.27,0.0,0.0,0.0,0.0
2018-04-11,6.0,-2.0,2.7,15.3,0.0,0.7,1.1,0.0
2018-04-12,14.5,-4.0,6.2,11.8,0.0,0.7,2.1,0.0
2018-04-13,6.4,1.0,4.2,13.8,0.0,6.4,7.5,0.0
2018-04-14,5.0,-3.8,-0.03,18.03,0.0,4.0,25.77,0.0
2018-04-15,2.0,-5.0,-0.97,18.97,0.0,14.4,35.4,5.5
2018-04-16,4.0,-1.5,1.93,16.07,0.0,6.3,22.73,6.0
2018-04-17,3.0,-2.0,0.53,17.47,0.0,0.0,0.47,4.5
2018-04-18,4.7,0.0,2.7,15.3,0.0,0.0,0.0,4.0
2018-04-19,5.1,-0.5,2.47,15.53,0.0,0.0,0.0,2.5
2018-04-20,8.8,-2.5,3.7,14.3,0.0,0.0,0.0,1.0
2018-04-21,15.0,-4.0,6.13,11.87,0.0,0.0,0.0,0.0
2018-04-22,18.5,-3.0,8.03,9.97,0.0,0.0,0.0,0.0
2018-04-23,18.5,0.0,9.87,8.13,0.0,0.0,0.0,0.0
2018-04-24,17.0,4.5,11.23,6.77,0.0,5.2,5.77,0.0
2018-04-25,11.1,4.4,8.03,9.97,0.0,6.5,15.4,0.0
2018-04-26,16.4,3.0,9.53,8.47,0.0,0.0,0.43,0.0
2018-04-27,16.5,0.0,8.7,9.3,0.0,2.0,2.3,0.0
2018-04-28,9.1,1.8,5.6,12.4,0.0,0.1,1.63,0.0
2018-04-29,11.2,-0.5,5.6,12.4,0.0,0.0,0.07,0.0
2018-04-30,20.0,2.0,11.3,6.7,0.0,0.0,0.0,0.0
2018-05-01,28.0,3.0,13.93,4.07,0.0,0.0,0.0,0.0
2018-05-02,28.0,9.5,18.67,1.73,2.4,1.3,0.87,0.0
2018-05-03,23.0,8.8,16.57,1.6,0.17,4.4,6.43,0.0
2018-05-04,25.0,6.0,15.53,2.47,0.0,3.6,6.07,0.0
2018-05-05,25.0,5.8,14.8,3.2,0.0,0.0,0.73,0.0
2018-05-06,19.5,9.2,14.33,3.67,0.0,0.4,0.5,0.0
2018-05-07,18.0,8.1,12.8,5.2,0.0,0.0,0.0,0.0
2018-05-08,22.0,3.0,11.9,6.1,0.0,0.0,0.0,0.0
2018-05-09,26.0,5.5,14.93,3.07,0.0,1.1,0.73,0.0
2018-05-10,20.9,6.3,14.9,3.1,0.0,0.0,1.43,0.0
2018-05-11,13.0,4.5,8.43,9.57,0.0,0.0,0.0,0.0
2018-05-12,17.0,5.0,10.63,7.37,0.0,0.0,0.0,0.0
2018-05-13,20.5,5.0,11.87,6.13,0.0,0.0,0.0,0.0
2018-05-14,24.0,5.0,13.83,4.17,0.0,7.3,4.87,0.0
2018-05-15,21.6,10.4,16.7,1.3,0.0,1.1,12.07,0.0
2018-05-16,23.0,5.0,13.4,4.6,0.0,0.0,0.0,0.0
2018-05-17,25.4,7.0,16.67,1.6,0.27,0.0,0.0,0.0
2018-05-18,17.0,8.0,12.6,5.4,0.0,0.0,0.0,0.0
2018-05-19,16.0,8.2,11.73,6.27,0.0,3.2,9.27,0.0
2018-05-20,21.0,8.6,15.9,2.1,0.0,0.0,0.07,0.0
2018-05-21,25.0,4.0,14.57,3.43,0.0,1.1,0.73,0.0
2018-05-22,19.0,8.9,13.37,4.63,0.0,0.1,4.4,0.0
2018-05-23,26.5,10.0,18.37,0.07,0.43,0.0,0.0,0.0
2018-05-24,29.0,9.0,19.57,0.0,1.57,0.0,0.0,0.0
2018-05-25,31.0,13.1,21.4,0.07,3.47,0.0,0.0,0.0
2018-05-26,28.5,13.8,21.4,0.0,3.4,0.0,0.0,0.0
2018-05-27,29.0,13.3,20.0,0.53,2.53,0.0,0.0,0.0
2018-05-28,31.5,12.2,22.23,0.0,4.23,0.0,0.0,0.0
2018-05-29,28.5,17.0,21.9,0.0,3.9,0.0,0.0,0.0
2018-05-30,29.5,15.4,21.9,0.0,3.9,0.2,0.13,0.0
2018-05-31,30.0,17.6,23.7,0.0,5.7,4.9,7.13,0.0
2018-06-01,28.5,16.7,22.73,0.0,4.73,0.0,0.0,0.0
2018-06-02,24.0,13.0,17.37,0.8,0.17,0.0,0.0,0.0
2018-06-03,20.5,11.5,16.63,1.37,0.0,3.6,3.17,0.0
2018-06-04,20.1,12.2,16.5,1.5,0.0,0.2,0.47,0.0
2018-06-05,16.1,10.0,13.33,4.67,0.0,0.0,0.2,0.0
2018-06-06,17.0,10.0,13.5,4.5,0.0,0.0,0.0,0.0
2018-06-07,24.5,11.0,17.1,0.9,0.0,0.0,0.0,0.0
2018-06-08,24.5,11.0,17.97,0.23,0.2,0.0,0.0,0.0
2018-06-09,25.0,9.0,18.1,0.33,0.43,0.0,0.0,0.0
2018-06-10,23.5,13.0,17.7,0.4,0.1,0.0,0.0,0.0
2018-06-11,24.0,8.0,17.13,0.87,0.0,0.0,0.0,0.0
2018-06-12,27.5,8.5,18.83,0.0,0.83,2.6,1.73,0.0
2018-06-13,29.5,14.6,22.2,0.0,4.2,0.1,4.73,0.0
2018-06-14,25.0,13.8,19.8,0.0,1.8,0.0,0.07,0.0
2018-06-15,27.0,10.0,18.43,0.13,0.57,0.0,0.0,0.0
2018-06-16,30.0,10.5,20.5,0.0,2.5,0.0,0.0,0.0
2018-06-17,32.0,14.5,23.13,0.0,5.13,0.0,0.0,0.0
2018-06-18,33.0,18.5,26.13,0.0,8.13,0.0,6.83,0.0
2018-06-19,26.0,16.4,19.87,0.0,1.87,0.0,0.0,0.0
2018-06-20,27.5,12.5,19.37,0.0,1.37,0.0,0.0,0.0
2018-06-21,24.0,15.0,18.43,0.07,0.5,0.0,0.0,0.0
2018-06-22,23.0,8.5,16.93,1.13,0.07,0.7,1.27,0.0
2018-06-23,20.0,15.5,17.33,0.67,0.0,3.8,8.13,0.0
2018-06-24,22.0,16.5,18.9,0.0,0.9,8.0,16.3,0.0
2018-06-25,24.0,12.5,18.37,0.0,0.37,0.0,0.0,0.0
2018-06-26,24.5,8.0,17.07,0.97,0.03,2.9,1.93,0.0
2018-06-27,22.5,16.0,18.6,0.07,0.67,0.0,5.93,0.0
2018-06-28,30.0,17.5,23.7,0.0,5.7,0.0,0.0,0.0
2018-06-29,33.0,18.0,24.97,0.0,6.97,0.0,0.0,0.0
2018-06-30,36.0,19.5,26.17,0.0,8.17,0.0,0.0,0.0
2018-07-01,34.5,20.9,27.23,0.0,9.23,0.0,0.0,0.0
2018-07-02,34.0,21.1,27.0,0.0,9.0,0.0,0.0,0.0
2018-07-03,31.5,15.5,23.8,0.0,5.8,0.0,0.0,0.0
2018-07-04,33.5,15.5,25.37,0.0,7.37,0.0,0.0,0.0
2018-07-05,34.0,19.5,26.83,0.0,8.83,2.3,8.47,0.0
2018-07-06,24.4,17.1,21.0,0.0,3.0,0.0,0.0,0.0
2018-07-07,27.0,10.5,19.87,0.0,1.87,0.0,0.0,0.0
2018-07-08,30.0,12.0,21.93,0.0,3.93,0.0,0.0,0.0
2018-07-09,33.0,13.0,23.47,0.0,5.47,0.0,0.0,0.0
2018-07-10,30.5,20.2,25.43,0.0,7.43,0.0,0.0,0.0
2018-07-11,28.0,14.5,21.87,0.0,3.87,0.0,0.0,0.0
2018-07-12,30.5,15.0,22.1,0.0,4.1,0.0,0.0,0.0
2018-07-13,31.0,19.0,24.8,0.0,6.8,0.0,0.0,0.0
2018-07-14,28.0,21.0,24.4,0.0,6.4,0.0,0.0,0.0
2018-07-15,32.0,19.0,24.7,0.0,6.7,0.0,0.0,0.0
2018-07-16,31.0,19.5,25.65,0.0,7.65,19.9,15.6,0.0
2018-07-17,28.7,18.0,23.17,0.0,5.17,0.0,0.0,0.0
2018-07-18,25.5,14.0,20.27,0.0,2.27,0.0,0.0,0.0
2018-07-19,28.0,11.0,20.8,0.0,2.8,0.0,0.0,0.0
2018-07-20,29.0,15.0,22.9,0.0,4.9,0.4,0.27,0.0
2018-07-21,26.0,18.5,22.2,0.0,4.2,5.7,4.33,0.0
2018-07-22,25.0,16.5,20.6,0.0,2.6,4.3,16.67,0.0
2018-07-23,28.0,18.0,23.3,0.0,5.3,0.0,0.0,0.0
2018-07-24,30.5,21.4,25.27,0.0,7.27,1.9,11.73,0.0
2018-07-25,29.7,19.5,24.77,0.0,6.77,0.0,0.0,0.0
2018-07-26,28.8,14.5,22.67,0.0,4.67,1.7,1.3,0.0
2018-07-27,27.0,17.0,22.23,0.0,4.23,6.3,4.2,0.0
2018-07-28,24.3,14.5,19.97,0.0,1.97,0.0,0.0,0.0
2018-07-29,26.5,11.5,19.67,0.0,1.67,1.3,0.87,0.0
2018-07-30,26.0,14.0,21.0,0.0,3.0,0.0,0.0,0.0
2018-07-31,26.0,16.5,21.7,0.0,3.7,0.0,0.0,0.0
2018-08-01,27.5,20.5,23.7,0.0,5.7,1.1,0.73,0.0
2018-08-02,29.0,18.0,23.8,0.0,5.8,0.0,0.0,0.0
2018-08-03,29.0,17.0,23.6,0.0,5.6,0.0,0.0,0.0
2018-08-04,31.0,17.5,24.53,0.0,6.53,0.0,0.0,0.0
2018-08-05,34.0,16.0,25.6,0.0,7.6,0.0,0.0,0.0
2018-08-06,33.5,21.0,26.57,0.0,8.57,10.2,14.53,0.0
2018-08-07,29.5,19.5,24.07,0.0,6.07,5.6,47.23,0.0
2018-08-08,26.5,19.0,22.77,0.0,4.77,8.1,15.63,0.0
2018-08-09,29.8,16.0,23.2,0.0,5.2,0.0,4.93,0.0
2018-08-10,26.5,15.5,21.43,0.0,3.43,0.0,0.0,0.0
2018-08-11,28.0,13.5,21.37,0.0,3.37,0.2,0.13,0.0
2018-08-12,29.5,18.0,23.53,0.0,5.53,0.0,0.0,0.0
2018-08-13,28.0,17.0,23.17,0.0,5.17,0.0,0.0,0.0
2018-08-14,31.5,20.5,26.0,0.0,8.0,0.0,0.0,0.0
2018-08-15,31.7,20.5,26.3,0.0,8.3,0.0,0.0,0.0
2018-08-16,31.5,18.5,24.83,0.0,6.83,1.3,1.17,0.0
2018-08-17,28.0,21.4,24.83,0.0,6.83,7.7,26.0,0.0
2018-08-18,25.0,18.0,22.0,0.0,4.0,0.0,0.0,0.0
2018-08-19,25.5,14.5,20.97,0.0,2.97,0.0,0.0,0.0
2018-08-20,26.0,16.0,22.0,0.0,4.0,6.0,4.0,0.0
2018-08-21,26.2,20.0,22.93,0.0,4.93,9.3,33.23,0.0
2018-08-22,22.2,16.3,19.57,0.0,1.57,0.0,0.13,0.0
2018-08-23,27.3,11.5,20.83,0.0,2.83,0.0,0.0,0.0
2018-08-24,27.0,13.5,21.3,0.0,3.3,0.0,0.0,0.0
2018-08-25,25.2,18.0,22.2,0.0,4.2,8.4,11.37,0.0
2018-08-26,29.2,19.5,24.43,0.0,6.43,0.6,0.4,0.0
2018-08-27,28.0,18.0,23.4,0.0,5.4,0.1,2.03,0.0
2018-08-28,32.3,21.2,27.13,0.0,9.13,0.0,0.0,0.0
2018-08-29,30.0,18.8,24.47,0.0,6.47,1.0,0.67,0.0
2018-08-30,20.0,14.5,17.5,0.5,0.0,0.0,0.0,0.0
2018-08-31,24.0,12.5,19.4,0.0,1.4,0.0,0.0,0.0
2018-09-01,29.0,13.0,21.47,0.0,3.47,0.0,0.0,0.0
2018-09-02,29.5,20.9,24.67,0.0,6.67,0.6,0.4,0.0
2018-09-03,32.0,21.4,26.3,0.0,8.3,0.0,0.33,0.0
2018-09-04,29.5,17.5,23.53,0.0,5.53,0.0,0.0,0.0
2018-09-05,33.5,19.0,26.27,0.0,8.27,0.7,0.83,0.0
2018-09-06,26.4,18.5,22.77,0.0,4.77,0.0,0.27,0.0
2018-09-07,24.0,14.5,20.17,0.0,2.17,0.0,0.0,0.0
2018-09-08,19.2,12.0,15.47,2.53,0.0,0.0,0.0,0.0
2018-09-09,17.1,9.5,13.9,4.1,0.0,8.5,5.67,0.0
2018-09-10,17.2,12.0,14.5,3.5,0.0,6.2,23.8,0.0
2018-09-11,21.0,13.0,17.6,0.4,0.0,0.0,0.0,0.0
2018-09-12,25.0,10.5,18.33,0.07,0.4,0.0,0.0,0.0
2018-09-13,26.0,15.0,20.87,0.0,2.87,0.0,0.0,0.0
2018-09-14,29.5,18.0,23.5,0.0,5.5,0.0,0.0,0.0
2018-09-15,30.0,19.0,24.53,0.0,6.53,0.0,0.0,0.0
2018-09-16,29.5,18.0,23.7,0.0,5.7,0.0,0.0,0.0
2018-09-17,28.5,17.0,22.93,0.0,4.93,0.0,0.0,0.0
2018-09-18,28.0,16.4,22.3,0.0,4.3,0.0,0.0,0.0
2018-09-19,22.0,13.5,17.9,0.1,0.0,0.0,0.0,0.0
2018-09-20,26.5,12.5,18.33,0.17,0.5,0.0,0.0,0.0
2018-09-21,32.0,13.6,22.43,0.0,4.43,1.9,1.27,0.0
2018-09-22,17.0,9.5,13.53,4.47,0.0,0.0,0.0,0.0
2018-09-23,20.5,5.0,13.57,4.43,0.0,0.0,0.0,0.0
2018-09-24,20.3,8.5,15.1,2.9,0.0,3.2,4.7,0.0
2018-09-25,22.0,15.5,18.77,0.0,0.77,1.9,8.83,0.0
2018-09-26,23.4,12.2,18.23,0.27,0.5,0.0,0.0,0.0
2018-09-27,18.0,6.0,13.53,4.47,0.0,0.0,0.0,0.0
2018-09-28,23.0,8.0,16.63,1.37,0.0,2.5,3.93,0.0
2018-09-29,17.4,8.0,13.23,4.77,0.0,0.2,0.27,0.0
2018-09-30,13.7,7.5,11.23,6.77,0.0,9.3,11.53,0.0
2018-10-01,14.1,7.5,10.4,7.6,0.0,3.4,7.6,0.0
2018-10-02,14.4,8.5,11.77,6.23,0.0,0.5,7.3,0.0
2018-10-03,22.0,10.5,15.53,2.47,0.0,2.9,1.93,0.0
2018-10-04,22.2,8.5,15.77,2.23,0.0,0.0,5.0,0.0
2018-10-05,13.9,3.5,9.43,8.57,0.0,1.0,0.67,0.0
2018-10-06,17.4,8.5,13.37,4.63,0.0,2.1,2.57,0.0
2018-10-07,15.9,12.0,13.7,4.3,0.0,2.5,6.17,0.0
2018-10-08,17.5,9.0,13.43,4.57,0.0,0.4,0.27,0.0
2018-10-09,28.5,13.0,20.17,0.0,2.17,0.0,0.0,0.0
2018-10-10,27.0,15.5,21.5,0.0,3.5,0.2,0.13,0.0
2018-10-11,22.1,8.9,16.47,1.63,0.1,0.0,0.0,0.0
2018-10-12,12.1,5.5,8.87,9.13,0.0,1.6,1.27,0.0
2018-10-13,11.0,4.4,7.43,10.57,0.0,0.1,0.93,0.0
2018-10-14,15.0,-0.5,8.63,9.37,0.0,0.8,0.53,0.0
2018-10-15,13.9,4.0,9.03,8.97,0.0,0.6,1.9,0.0
2018-10-16,12.5,2.0,7.8,10.2,0.0,0.0,0.0,0.0
2018-10-17,10.3,2.0,6.2,11.8,0.0,0.1,0.07,0.0
2018-10-18,8.5,-1.5,4.07,13.93,0.0,0.0,0.0,0.0
2018-10-19,15.5,4.0,10.07,7.93,0.0,0.0,0.0,0.0
2018-10-20,12.7,4.1,8.77,9.23,0.0,0.0,0.0,0.0
2018-10-21,8.0,0.5,4.13,13.87,0.0,0.0,0.0,0.0
2018-10-22,12.0,2.5,7.1,10.9,0.0,0.3,0.2,0.0
2018-10-23,10.2,-2.0,5.77,12.23,0.0,1.3,2.3,0.0
2018-10-24,6.5,1.0,4.07,13.93,0.0,0.0,0.1,0.0
2018-10-25,9.0,1.0,5.23,12.77,0.0,0.0,0.0,0.0
2018-10-26,8.7,1.5,6.13,11.87,0.0,0.0,0.0,0.0
2018-10-27,7.5,0.5,4.2,13.8,0.0,5.0,7.93,0.0
2018-10-28,6.2,0.0,3.7,14.3,0.0,0.3,1.17,0.0
2018-10-29,9.7,2.6,6.2,11.8,0.0,0.2,0.4,0.0
2018-10-30,12.5,-3.0,5.27,12.73,0.0,8.2,5.67,0.0
2018-10-31,13.3,5.0,9.43,8.57,0.0,1.4,8.1,0.0
2018-11-01,9.1,3.0,6.53,11.47,0.0,18.3,34.77,0.0
2018-11-02,6.5,3.0,5.1,12.9,0.0,1.4,3.47,0.0
2018-11-03,7.8,2.0,5.0,13.0,0.0,0.0,1.03,0.0
2018-11-04,7.6,-9.0,2.43,15.57,0.0,0.6,0.47,0.0
2018-11-05,11.4,4.5,8.45,9.55,0.0,2.6,1.93,0.0
2018-11-06,16.5,8.0,12.23,5.77,0.0,1.6,5.0,0.0
2018-11-07,10.0,4.5,7.17,10.83,0.0,0.0,0.17,0.0
2018-11-08,6.5,3.5,5.07,12.93,0.0,0.3,0.3,0.0
2018-11-09,5.4,-1.0,3.0,15.0,0.0,5.2,10.8,0.0
2018-11-10,4.1,-2.5,0.8,17.2,0.0,0.0,0.0,0.0
2018-11-11,4.7,-3.5,1.3,16.7,0.0,0.0,0.0,0.0
2018-11-12,6.5,0.0,3.67,14.33,0.0,1.4,1.6,0.0
2018-11-13,3.0,-2.8,0.2,17.8,0.0,0.0,0.07,0.0
2018-11-14,1.5,-6.0,-2.0,20.0,0.0,0.0,0.0,0.0
2018-11-15,1.4,-7.0,-1.6,19.6,0.0,0.0,11.97,0.0
2018-11-16,3.8,-2.0,1.6,16.4,0.0,0.0,4.83,6.5
2018-11-17,3.8,-1.9,1.13,16.87,0.0,0.0,0.07,3.0
2018-11-18,3.5,-5.5,-0.2,18.2,0.0,0.0,0.0,2.0
2018-11-19,5.0,-1.1,1.93,16.07,0.0,0.0,0.2,1.5
2018-11-20,3.2,-2.5,0.2,17.8,0.0,0.0,0.17,2.0
2018-11-21,2.5,-11.9,-4.63,22.63,0.0,0.0,0.07,1.0
2018-11-22,-2.5,-14.0,-8.53,26.53,0.0,0.0,0.0,0.5
2018-11-23,3.8,-12.0,-2.1,20.1,0.0,0.0,0.0,0.5
2018-11-24,6.7,-4.0,3.17,14.83,0.0,1.5,3.93,0.5
2018-11-25,7.8,3.0,5.67,12.33,0.0,4.5,3.07,0.0
2018-11-26,6.8,1.5,4.17,13.83,0.0,9.6,23.43,0.0
2018-11-27,2.9,-1.0,0.77,17.23,0.0,0.0,0.87,0.0
2018-11-28,4.3,-2.5,1.13,16.87,0.0,0.0,0.07,1.0
2018-11-29,2.9,0.0,1.6,16.4,0.0,0.0,0.0,0.0
2018-11-30,2.9,-0.5,1.57,16.43,0.0,0.0,0.07,0.0
2018-12-01,5.0,-0.5,2.6,15.4,0.0,3.0,4.33,0.0
2018-12-02,12.0,1.5,7.1,10.9,0.0,2.2,8.67,0.0
2018-12-03,7.6,-1.0,2.3,15.7,0.0,0.0,1.27,0.0
2018-12-04,0.6,-5.0,-2.0,20.0,0.0,0.0,0.0,0.0
2018-12-05,2.3,-9.0,-2.1,20.1,0.0,0.0,0.07,0.0
2018-12-06,2.5,-3.2,-0.4,18.4,0.0,0.0,0.2,0.0
2018-12-07,-2.0,-11.5,-5.87,23.87,0.0,0.0,0.2,1.5
2018-12-08,1.1,-6.5,-2.17,20.17,0.0,0.0,0.27,1.0
2018-12-09,1.4,-6.0,-1.87,19.87,0.0,0.0,0.0,1.0
2018-12-10,2.0,-2.0,0.5,17.5,0.0,0.0,0.0,0.0
2018-12-11,1.4,-4.0,-0.97,18.97,0.0,0.0,0.13,0.0
2018-12-12,2.0,-3.5,0.13,17.87,0.0,0.0,0.83,0.0
2018-12-13,3.6,-2.5,1.1,16.9,0.0,0.9,1.47,2.5
2018-12-14,6.1,-3.0,2.83,15.17,0.0,1.1,3.07,0.5
2018-12-15,4.7,-1.5,2.3,15.7,0.0,0.0,0.0,0.0
2018-12-16,6.0,-1.5,2.6,15.4,0.0,0.0,0.0,0.0
2018-12-17,3.9,-1.5,1.3,16.7,0.0,0.0,0.0,0.0
2018-12-18,0.0,-6.5,-2.8,20.8,0.0,0.0,0.0,0.0
2018-12-19,7.0,-7.0,1.5,16.5,0.0,0.0,0.0,0.0
2018-12-20,5.8,-4.0,2.27,15.73,0.0,7.0,7.2,0.0
2018-12-21,6.2,-0.1,3.2,14.8,0.0,0.2,8.5,0.5
2018-12-22,0.9,-2.5,-0.7,18.7,0.0,0.0,0.0,0.0
2018-12-23,2.0,-2.5,0.0,18.0,0.0,0.0,0.2,0.0
2018-12-24,2.7,-1.5,0.5,17.5,0.0,0.0,0.27,0.0
2018-12-25,2.0,-3.0,-0.17,18.17,0.0,0.0,0.07,0.0
2018-12-26,3.1,-4.3,-0.67,18.67,0.0,0.0,0.0,0.0
2018-12-27,8.0,-9.0,-0.87,18.87,0.0,4.2,5.97,0.0
2018-12-28,11.5,-2.5,6.03,11.97,0.0,0.2,1.43,0.5
2018-12-29,4.2,-5.7,-1.8,19.8,0.0,0.0,0.47,0.0
2018-12-30,1.5,-8.5,-2.43,20.43,0.0,0.0,0.63,1.5
2018-12-31,6.3,-5.5,1.33,16.67,0.0,6.4,13.5,1.5
2019-01-01,6.3,-6.7,-0.57,18.57,0.0,0.0,0.27,0.0
2019-01-02,0.6,-11.0,-4.37,22.37,0.0,0.0,2.87,0.0
2019-01-03,2.0,-4.5,-0.03,18.03,0.0,0.0,0.0,5.5
2019-01-04,8.0,-0.5,4.13,13.87,0.0,0.0,0.0,4.0
2019-01-05,4.0,-3.0,1.8,16.2,0.0,0.0,0.0,2.0
2019-01-06,5.0,-6.8,-0.8,18.8,0.0,0.0,0.0,0.5
2019-01-07,8.5,-9.5,-0.8,18.8,0.0,1.6,2.77,0.5
2019-01-08,8.7,-3.0,4.53,13.47,0.0,1.5,3.27,0.0
2019-01-09,3.4,-3.5,-0.33,18.33,0.0,0.0,0.77,0.0
2019-01-10,-3.3,-10.3,-6.83,24.83,0.0,0.0,0.0,0.5
2019-01-11,-6.3,-14.0,-9.77,27.77,0.0,0.0,0.0,0.0
2019-01-12,-4.1,-10.5,-6.23,24.23,0.0,0.0,0.0,0.5
2019-01-13,-5.0,-12.5,-8.1,26.1,0.0,0.0,0.0,0.5
2019-01-14,0.0,-10.5,-4.37,22.37,0.0,0.0,0.0,0.5
2019-01-15,0.9,-5.0,-1.53,19.53,0.0,0.0,0.0,0.5
2019-01-16,0.5,-9.7,-4.53,22.53,0.0,0.0,0.27,0.5
2019-01-17,-1.8,-14.5,-7.27,25.27,0.0,0.0,0.47,0.5
2019-01-18,0.8,-8.7,-3.57,21.57,0.0,0.0,0.5,1.5
2019-01-19,-8.3,-15.5,-12.0,30.0,0.0,0.0,6.7,2.0
2019-01-20,-13.6,-21.5,-17.33,35.33,0.0,0.0,0.87,9.0
2019-01-21,-10.6,-23.0,-16.33,34.33,0.0,0.0,0.0,5.5
2019-01-22,1.3,-21.5,-8.33,26.33,0.0,0.0,2.2,4.5
2019-01-23,5.7,-6.0,1.57,16.43,0.0,3.3,9.73,7.5
2019-01-24,4.2,-2.4,0.47,17.53,0.0,0.0,2.77,3.5
2019-01-25,-1.8,-10.4,-6.4,24.4,0.0,0.0,0.13,3.5
2019-01-26,-4.0,-14.0,-8.67,26.67,0.0,0.0,1.93,3.0
2019-01-27,-2.0,-13.1,-8.17,26.17,0.0,0.0,3.27,13.5
2019-01-28,-1.9,-20.5,-10.6,28.6,0.0,0.0,12.87,10.5
2019-01-29,1.4,-14.1,-7.3,25.3,0.0,0.0,1.03,33.0
2019-01-30,-13.0,-21.1,-17.3,35.3,0.0,0.0,0.07,30.0
2019-01-31,-12.6,-22.5,-17.07,35.07,0.0,0.0,0.0,28.5
2019-02-01,-8.5,-20.0,-13.6,31.6,0.0,0.0,0.0,26.0
2019-02-02,1.6,-16.0,-6.33,24.33,0.0,0.0,0.0,21.5
2019-02-03,8.1,-1.0,3.4,14.6,0.0,0.2,0.13,18.0
2019-02-04,11.7,3.0,7.47,10.53,0.0,1.1,1.43,11.0
2019-02-05,9.6,-5.6,0.77,17.23,0.0,0.0,2.4,3.0
2019-02-06,-0.3,-7.5,-3.47,21.47,0.0,2.0,8.9,2.0
2019-02-07,6.2,-4.0,1.13,16.87,0.0,0.4,0.67,4.5
2019-02-08,5.9,-8.7,-2.8,20.8,0.0,0.0,0.07,3.0
2019-02-09,-2.7,-10.5,-6.1,24.1,0.0,0.0,0.0,3.0
2019-02-10,-2.5,-10.0,-5.67,23.67,0.0,0.0,0.83,3.0
2019-02-11,-2.9,-6.5,-4.3,22.3,0.0,0.0,0.7,6.5
2019-02-12,1.9,-9.5,-2.8,20.8,0.0,2.1,19.53,6.5
2019-02-13,1.8,-5.5,-2.2,20.2,0.0,0.0,1.33,12.5
2019-02-14,4.0,-5.0,-0.63,18.63,0.0,0.9,1.23,11.0
2019-02-15,4.3,-3.2,0.5,17.5,0.0,0.0,0.77,9.5
2019-02-16,-2.0,-8.0,-4.83,22.83,0.0,0.0,0.07,8.0
2019-02-17,-5.0,-12.0,-7.83,25.83,0.0,0.0,1.27,8.0
2019-02-18,-4.0,-11.5,-7.53,25.53,0.0,0.0,0.97,14.5
2019-02-19,-2.4,-18.5,-8.47,26.47,0.0,0.0,0.0,13.0
2019-02-20,3.0,-14.0,-4.07,22.07,0.0,1.4,2.4,12.0
2019-02-21,4.4,-3.0,1.23,16.77,0.0,0.0,0.07,10.0
2019-02-22,3.4,-4.5,-0.03,18.03,0.0,0.0,0.0,8.5
2019-02-23,3.0,-7.5,-0.57,18.57,0.0,3.5,2.33,8.0
2019-02-24,6.9,-2.0,2.4,15.6,0.0,0.4,6.53,7.0
2019-02-25,-1.5,-6.7,-4.43,22.43,0.0,0.0,0.13,6.5
2019-02-26,-4.2,-11.5,-7.47,25.47,0.0,0.0,0.2,6.5
2019-02-27,-6.0,-13.0,-9.73,27.73,0.0,0.0,6.23,6.0
2019-02-28,-4.5,-21.0,-11.0,29.0,0.0,0.0,0.07,22.5
2019-03-01,2.0,-14.5,-4.97,22.97,0.0,0.0,0.0,18.5
2019-03-02,-0.2,-7.0,-2.63,20.63,0.0,0.0,2.73,17.0
